,detail_id,order_id,dishes_id,logicprn_name,parent_class_name,dishes_name,itemis_add,counts,amounts,cost,place_order_time,discount_amt,discount_reason,kick_back,add_inprice,add_info,bar_code,picture_file,emp_id
555,4314,547,610010,NA,NA,白饭/小碗,0,1.0,1.0,NA,2016-08-04 17:51:00,NA,NA,NA,0,NA,NA,caipu/601004.jpg,1018
556,4315,547,609977,NA,NA,快炒黄鳝,0,1.0,50.0,NA,2016-08-04 17:52:00,NA,NA,NA,0,NA,NA,caipu/106002.jpg,1018
557,4316,547,610043,NA,NA,肉丁茄子,0,1.0,39.0,NA,2016-08-04 17:54:00,NA,NA,NA,0,NA,NA,caipu/305002.jpg,1018
558,4317,547,610027,NA,NA,清炒菊花菜,0,1.0,30.0,NA,2016-08-04 17:55:00,NA,NA,NA,0,NA,NA,caipu/304001.jpg,1018
559,5611,668,609967,NA,NA,香酥两吃大虾,0,1.0,89.0,NA,2016-08-04 18:06:00,NA,NA,NA,0,NA,NA,caipu/101002.jpg,1232
560,5616,668,610048,NA,NA,拌土豆丝,0,1.0,25.0,NA,2016-08-04 18:11:00,NA,NA,NA,0,NA,NA,caipu/301002.jpg,1232
561,5620,668,609976,NA,NA,芹黄鳝丝,0,1.0,58.0,NA,2016-08-04 18:13:00,NA,NA,NA,0,NA,NA,caipu/106001.jpg,1232
562,5623,668,610007,NA,NA,桂圆肉红豆八宝饭,0,1.0,39.0,NA,2016-08-04 18:19:00,NA,NA,NA,0,NA,NA,caipu/601001.jpg,1232
563,5661,668,610068,NA,NA,38度剑南春 ,0,1.0,80.0,NA,2016-08-04 18:20:00,NA,NA,NA,0,NA,NA,caipu/401001.jpg,1232
564,6417,742,609962,NA,NA,倒立蒸梭子蟹,0,1.0,169.0,NA,2016-08-04 18:21:00,NA,NA,NA,0,NA,NA,caipu/102002.jpg,1597
565,6419,742,610063,NA,NA,蒜香辣花甲,0,1.0,45.0,NA,2016-08-04 18:22:00,NA,NA,NA,0,NA,NA,caipu/104002.jpg,1597
566,6418,742,609941,NA,NA,清蒸海鱼,0,1.0,78.0,NA,2016-08-04 18:22:00,NA,NA,NA,0,NA,NA,caipu/103002.jpg,1597
567,6420,742,609978,NA,NA,爆炒鳝碌,0,1.0,55.0,NA,2016-08-04 18:24:00,NA,NA,NA,0,NA,NA,caipu/106003.jpg,1597
568,6423,742,609992,NA,NA,番茄炖牛腩,0,1.0,35.0,NA,2016-08-04 18:24:00,NA,NA,NA,0,NA,NA,caipu/201002.jpg,1597
569,6422,742,609956,NA,NA,孜然羊排,0,1.0,88.0,NA,2016-08-04 18:24:00,NA,NA,NA,0,NA,NA,caipu/202002.jpg,1597
570,6421,742,609983,NA,NA,干锅田鸡,0,1.0,88.0,NA,2016-08-04 18:24:00,NA,NA,NA,0,NA,NA,caipu/205003.jpg,1597
571,6424,742,610050,NA,NA,番茄甘蓝,0,1.0,33.0,NA,2016-08-04 18:25:00,NA,NA,NA,0,NA,NA,caipu/301004.jpg,1597
572,6425,742,609951,NA,NA,炝炒大白菜,0,1.0,29.0,NA,2016-08-04 18:25:00,NA,NA,NA,0,NA,NA,caipu/303002.jpg,1597
573,6426,742,609999,NA,NA,鱼香肉丝拌面,0,1.0,18.0,NA,2016-08-04 18:27:00,NA,NA,NA,0,NA,NA,caipu/603003.jpg,1597
574,6427,742,610011,NA,NA,白饭/大碗,0,1.0,10.0,NA,2016-08-04 18:27:00,NA,NA,NA,0,NA,NA,caipu/601005.jpg,1597
575,4792,593,609970,NA,NA,麻辣小龙虾,0,1.0,99.0,NA,2016-08-04 18:36:00,NA,NA,NA,0,NA,NA,caipu/101006.jpg,1189
576,4795,593,609944,NA,NA,水煮鱼,0,1.0,65.0,NA,2016-08-04 18:37:00,NA,NA,NA,0,NA,NA,caipu/103005.jpg,1189
577,4797,593,609993,NA,NA,百里香奶油烤红酒牛肉,0,1.0,178.0,NA,2016-08-04 18:39:00,NA,NA,NA,0,NA,NA,caipu/111.jpg,1189
578,4799,593,609956,NA,NA,孜然羊排,0,1.0,88.0,NA,2016-08-04 18:40:00,NA,NA,NA,0,NA,NA,caipu/202002.jpg,1189
579,4803,593,609953,NA,NA,凉拌菠菜,0,1.0,27.0,NA,2016-08-04 18:41:00,NA,NA,NA,0,NA,NA,caipu/303004.jpg,1189
580,4801,593,609931,NA,NA,焖猪手,0,1.0,58.0,NA,2016-08-04 18:41:00,NA,NA,NA,0,NA,NA,caipu/203002.jpg,1189
581,4804,593,609954,NA,NA,凉拌蒜蓉西兰花,0,1.0,29.0,NA,2016-08-04 18:41:00,NA,NA,NA,0,NA,NA,caipu/304001.jpg,1189
582,4805,593,610027,NA,NA,清炒菊花菜,0,1.0,30.0,NA,2016-08-04 18:42:00,NA,NA,NA,0,NA,NA,caipu/304001.jpg,1189
583,4806,593,610028,NA,NA,培根花菜,0,1.0,35.0,NA,2016-08-04 18:42:00,NA,NA,NA,0,NA,NA,caipu/304002.jpg,1189
584,4807,593,610029,NA,NA,黄花菜炒木耳,0,1.0,35.0,NA,2016-08-04 18:43:00,NA,NA,NA,0,NA,NA,caipu/304003.jpg,1189
585,4808,593,610070,NA,NA,52度泸州老窖 ,0,1.0,159.0,NA,2016-08-04 18:44:00,NA,NA,NA,0,NA,NA,caipu/401003.jpg,1189
586,4809,593,610011,NA,NA,白饭/大碗,0,1.0,10.0,NA,2016-08-04 18:45:00,NA,NA,NA,0,NA,NA,caipu/601005.jpg,1189
587,5523,1259,610066,NA,NA,辣炒田螺,0,1.0,35.0,NA,2016-08-04 18:52:00,NA,NA,NA,0,NA,NA,caipu/104005.jpg,1115
588,6003,703,609967,NA,NA,香酥两吃大虾,0,1.0,89.0,NA,2016-08-04 18:54:00,NA,NA,NA,0,NA,NA,caipu/101002.jpg,1594
589,5525,1259,609950,NA,NA,大蒜苋菜,0,1.0,30.0,NA,2016-08-04 18:55:00,NA,NA,NA,0,NA,NA,caipu/303001.jpg,1115
590,5534,1259,609931,NA,NA,焖猪手,0,1.0,58.0,NA,2016-08-04 19:00:00,NA,NA,NA,0,NA,NA,caipu/203002.jpg,1115
591,6004,703,609946,NA,NA,谷稻小庄 ,0,1.0,38.0,NA,2016-08-04 19:03:00,NA,NA,NA,0,NA,NA,caipu/404002.jpg,1594
592,5545,1259,610008,NA,NA,五色糯米饭(七色),0,1.0,35.0,NA,2016-08-04 19:03:00,NA,NA,NA,0,NA,NA,caipu/601002.jpg,1115
593,5691,673,610062,NA,NA,蒜蓉生蚝,0,1.0,49.0,NA,2016-08-04 20:38:00,NA,NA,NA,0,NA,NA,caipu/104001.jpg,1221
594,5689,673,609962,NA,NA,倒立蒸梭子蟹,0,1.0,169.0,NA,2016-08-04 20:38:00,NA,NA,NA,0,NA,NA,caipu/102002.jpg,1221
595,5694,673,610037,NA,NA,辣炒海带丝,0,1.0,19.0,NA,2016-08-04 20:39:00,NA,NA,NA,0,NA,NA,caipu/105001.jpg,1221
596,5696,673,609979,NA,NA,鲜美鳝鱼,0,1.0,55.0,NA,2016-08-04 20:43:00,NA,NA,NA,0,NA,NA,caipu/106004.jpg,1221
597,5701,673,609984,NA,NA,重庆特色油烧兔,0,1.0,69.0,NA,2016-08-04 20:45:00,NA,NA,NA,0,NA,NA,caipu/205004.jpg,1221
598,5698,673,610019,NA,NA,白斩鸡,0,1.0,88.0,NA,2016-08-04 20:45:00,NA,NA,NA,0,NA,NA,caipu/204002.jpg,1221
599,5708,673,610070,NA,NA,52度泸州老窖 ,0,1.0,159.0,NA,2016-08-04 20:47:00,NA,NA,NA,0,NA,NA,caipu/401003.jpg,1221
600,5704,673,609957,NA,NA,蒙古烤羊腿,0,1.0,48.0,NA,2016-08-04 20:47:00,NA,NA,NA,0,NA,NA,caipu/202003.jpg,1221
601,5711,673,609999,NA,NA,鱼香肉丝拌面,0,1.0,18.0,NA,2016-08-04 20:50:00,NA,NA,NA,0,NA,NA,caipu/603003.jpg,1221
602,5715,673,610000,NA,NA,酸辣汤面,0,1.0,16.0,NA,2016-08-04 20:50:00,NA,NA,NA,0,NA,NA,caipu/603004.jpg,1221
603,5628,669,609966,NA,NA,芝士烩波士顿龙虾,0,1.0,175.0,NA,2016-08-04 21:12:00,NA,NA,NA,0,NA,NA,caipu/101001.jpg,1273
604,5629,669,609933,NA,NA,自制猪肉脯,0,1.0,48.0,NA,2016-08-04 21:14:00,NA,NA,NA,0,NA,NA,caipu/203004.jpg,1273
605,5635,669,609964,NA,NA,避风塘炒蟹,0,1.0,48.0,NA,2016-08-04 21:16:00,NA,NA,NA,0,NA,NA,caipu/102004.jpg,1273
606,5630,669,609941,NA,NA,清蒸海鱼,0,1.0,78.0,NA,2016-08-04 21:16:00,NA,NA,NA,0,NA,NA,caipu/103002.jpg,1273
607,5638,669,610012,NA,NA,香菇鹌鹑蛋,0,1.0,39.0,NA,2016-08-04 21:17:00,NA,NA,NA,0,NA,NA,caipu/302001.jpg,1273
608,5640,669,610047,NA,NA,西瓜胡萝卜沙拉,0,1.0,26.0,NA,2016-08-04 21:18:00,NA,NA,NA,0,NA,NA,caipu/301001.jpg,1273
609,5645,669,610017,NA,NA,酸辣藕丁,0,1.0,33.0,NA,2016-08-04 21:19:00,NA,NA,NA,0,NA,NA,caipu/302006.jpg,1273
610,5654,669,610054,NA,NA,不加一滴油的酸奶蛋糕,0,1.0,7.0,NA,2016-08-04 21:21:00,NA,NA,NA,0,NA,NA,caipu/501003.jpg,1273
611,5649,669,609946,NA,NA,谷稻小庄 ,0,1.0,38.0,NA,2016-08-04 21:21:00,NA,NA,NA,0,NA,NA,caipu/404002.jpg,1273
612,5676,669,610034,NA,NA,法国波尔多AOC干红葡萄酒原,0,1.0,159.0,NA,2016-08-04 21:22:00,NA,NA,NA,0,NA,NA,caipu/402003.jpg,1273
613,5675,669,610056,NA,NA,纸杯蛋糕,0,1.0,8.0,NA,2016-08-04 21:22:00,NA,NA,NA,0,NA,NA,caipu/501005.jpg,1273
614,5662,669,610011,NA,NA,白饭/大碗,0,2.0,10.0,NA,2016-08-04 21:22:00,NA,NA,NA,0,NA,NA,caipu/601005.jpg,1273
615,5658,669,610008,NA,NA,五色糯米饭(七色),0,1.0,35.0,NA,2016-08-04 21:22:00,NA,NA,NA,0,NA,NA,caipu/601002.jpg,1273
616,5684,669,610043,NA,NA,肉丁茄子,0,1.0,39.0,NA,2016-08-04 21:23:00,NA,NA,NA,0,NA,NA,caipu/305002.jpg,1273
617,5681,669,609953,NA,NA,凉拌菠菜,0,1.0,27.0,NA,2016-08-04 21:23:00,NA,NA,NA,0,NA,NA,caipu/303004.jpg,1273
618,5687,669,609981,NA,NA,桂圆枸杞鸽子汤,0,1.0,48.0,NA,2016-08-04 21:24:00,NA,NA,NA,0,NA,NA,caipu/205001.jpg,1273
619,5690,669,609956,NA,NA,孜然羊排,0,1.0,88.0,NA,2016-08-04 21:24:00,NA,NA,NA,0,NA,NA,caipu/202002.jpg,1273
620,5692,669,609995,NA,NA,党参黄芪炖牛尾,0,1.0,35.0,NA,2016-08-04 21:25:00,NA,NA,NA,0,NA,NA,caipu/201005.jpg,1273
621,5695,669,609979,NA,NA,鲜美鳝鱼,0,1.0,55.0,NA,2016-08-04 21:27:00,NA,NA,NA,0,NA,NA,caipu/106004.jpg,1273
622,3231,443,610010,NA,NA,白饭/小碗,0,6.0,1.0,NA,2016-08-04 21:32:00,NA,NA,NA,0,NA,NA,caipu/601004.jpg,1605
623,3230,443,609970,NA,NA,麻辣小龙虾,0,1.0,99.0,NA,2016-08-04 21:32:00,NA,NA,NA,0,NA,NA,caipu/101006.jpg,1605
624,3235,443,609943,NA,NA,剁椒鱼头,0,1.0,55.0,NA,2016-08-04 21:33:00,NA,NA,NA,0,NA,NA,caipu/103004.jpg,1605
625,3234,443,609953,NA,NA,凉拌菠菜,0,1.0,27.0,NA,2016-08-04 21:33:00,NA,NA,NA,0,NA,NA,caipu/303004.jpg,1605
626,3232,443,609961,NA,NA,姜葱炒花蟹,0,1.0,45.0,NA,2016-08-04 21:33:00,NA,NA,NA,0,NA,NA,caipu/102001.jpg,1605
627,3236,443,609942,NA,NA,辣炒鱿鱼,0,1.0,58.0,NA,2016-08-04 21:38:00,NA,NA,NA,0,NA,NA,caipu/103003.jpg,1605
628,3238,443,609930,NA,NA,豌豆薯仔猪骨汤,0,1.0,39.0,NA,2016-08-04 21:38:00,NA,NA,NA,0,NA,NA,caipu/203001.jpg,1605
629,3239,443,610053,NA,NA,蛋挞,0,1.0,8.0,NA,2016-08-04 21:39:00,NA,NA,NA,0,NA,NA,caipu/501002.jpg,1605
630,3240,443,609932,NA,NA,爆炒猪肝,0,1.0,68.0,NA,2016-08-04 21:40:00,NA,NA,NA,0,NA,NA,caipu/203003.jpg,1605
631,3241,443,609957,NA,NA,蒙古烤羊腿,0,1.0,48.0,NA,2016-08-04 21:42:00,NA,NA,NA,0,NA,NA,caipu/202003.jpg,1605
632,3243,443,609985,NA,NA,三色凉拌手撕兔,0,1.0,66.0,NA,2016-08-04 21:43:00,NA,NA,NA,0,NA,NA,caipu/205005.jpg,1605
633,3242,443,609956,NA,NA,孜然羊排,0,1.0,88.0,NA,2016-08-04 21:43:00,NA,NA,NA,0,NA,NA,caipu/202002.jpg,1605
634,3244,443,609991,NA,NA,香烤牛排,0,1.0,55.0,NA,2016-08-04 21:45:00,NA,NA,NA,0,NA,NA,caipu/201001.jpg,1605
635,3245,443,609966,NA,NA,芝士烩波士顿龙虾,0,1.0,175.0,NA,2016-08-04 21:47:00,NA,NA,NA,0,NA,NA,caipu/101001.jpg,1605
636,4417,557,609966,NA,NA,芝士烩波士顿龙虾,0,1.0,175.0,NA,2016-08-04 21:54:00,NA,NA,NA,0,NA,NA,caipu/101001.jpg,1163
637,4427,557,609942,NA,NA,辣炒鱿鱼,0,1.0,58.0,NA,2016-08-04 21:56:00,NA,NA,NA,0,NA,NA,caipu/103003.jpg,1163
638,4423,557,609943,NA,NA,剁椒鱼头,0,1.0,55.0,NA,2016-08-04 21:56:00,NA,NA,NA,0,NA,NA,caipu/103004.jpg,1163
639,4430,557,610037,NA,NA,辣炒海带丝,0,1.0,19.0,NA,2016-08-04 21:58:00,NA,NA,NA,0,NA,NA,caipu/105001.jpg,1163
640,4452,557,609956,NA,NA,孜然羊排,0,1.0,88.0,NA,2016-08-04 21:58:00,NA,NA,NA,0,NA,NA,caipu/202002.jpg,1163
641,4459,557,609953,NA,NA,凉拌菠菜,0,1.0,27.0,NA,2016-08-04 21:59:00,NA,NA,NA,0,NA,NA,caipu/303004.jpg,1163
642,4464,557,610015,NA,NA,葱油凉拌藕片,0,1.0,30.0,NA,2016-08-04 22:00:00,NA,NA,NA,0,NA,NA,caipu/302004.jpg,1163
643,4476,557,609984,NA,NA,重庆特色油烧兔,0,1.0,69.0,NA,2016-08-04 22:00:00,NA,NA,NA,0,NA,NA,caipu/205004.jpg,1163
644,4481,557,609947,NA,NA, 北冰洋汽水 ,0,6.0,5.0,NA,2016-08-04 22:01:00,NA,NA,NA,0,NA,NA,caipu/404003.jpg,1163
645,4478,557,609986,NA,NA,哈尔滨啤酒罐装,0,4.0,7.0,NA,2016-08-04 22:01:00,NA,NA,NA,0,NA,NA,caipu/403001.jpg,1163
646,4485,557,610011,NA,NA,白饭/大碗,0,3.0,10.0,NA,2016-08-04 22:02:00,NA,NA,NA,0,NA,NA,caipu/601005.jpg,1163
647,4492,557,609952,NA,NA,美妙绝伦之白莲花,0,1.0,29.0,NA,2016-08-04 22:02:00,NA,NA,NA,0,NA,NA,caipu/303003.jpg,1163
648,4489,557,609957,NA,NA,蒙古烤羊腿,0,1.0,48.0,NA,2016-08-04 22:02:00,NA,NA,NA,0,NA,NA,caipu/202003.jpg,1163
649,4497,557,610047,NA,NA,西瓜胡萝卜沙拉,0,1.0,26.0,NA,2016-08-04 22:03:00,NA,NA,NA,0,NA,NA,caipu/301001.jpg,1163
650,4535,557,609958,NA,NA,香辣爆羊肝,0,1.0,28.0,NA,2016-08-04 22:04:00,NA,NA,NA,0,NA,NA,caipu/202004.jpg,1163
651,4504,557,609981,NA,NA,桂圆枸杞鸽子汤,0,1.0,48.0,NA,2016-08-04 22:04:00,NA,NA,NA,0,NA,NA,caipu/205001.jpg,1163
652,4539,557,610012,NA,NA,香菇鹌鹑蛋,0,1.0,39.0,NA,2016-08-04 22:04:00,NA,NA,NA,0,NA,NA,caipu/302001.jpg,1163
653,4557,557,609970,NA,NA,麻辣小龙虾,0,1.0,99.0,NA,2016-08-04 22:06:00,NA,NA,NA,0,NA,NA,caipu/101006.jpg,1163
654,4569,557,610043,NA,NA,肉丁茄子,0,1.0,39.0,NA,2016-08-04 22:07:00,NA,NA,NA,0,NA,NA,caipu/305002.jpg,1163
655,4578,557,610020,NA,NA,泡椒凤爪,0,1.0,58.0,NA,2016-08-04 22:07:00,NA,NA,NA,0,NA,NA,caipu/204003.jpg,1163
656,2161,333,609959,NA,NA,小炒羊腰,0,1.0,36.0,NA,2016-08-05 12:04:00,NA,NA,NA,0,NA,NA,caipu/202005.jpg,1249
657,2162,333,610014,NA,NA,金玉良缘,0,1.0,30.0,NA,2016-08-05 12:06:00,NA,NA,NA,0,NA,NA,caipu/302003.jpg,1249
658,2164,333,609940,NA,NA,清蒸蝶鱼,0,1.0,56.0,NA,2016-08-05 12:10:00,NA,NA,NA,0,NA,NA,caipu/103001.jpg,1249
659,2165,333,609953,NA,NA,凉拌菠菜,0,1.0,27.0,NA,2016-08-05 12:15:00,NA,NA,NA,0,NA,NA,caipu/303004.jpg,1249
660,2167,333,610011,NA,NA,白饭/大碗,0,1.0,10.0,NA,2016-08-05 12:19:00,NA,NA,NA,0,NA,NA,caipu/601005.jpg,1249
661,2548,384,609941,NA,NA,清蒸海鱼,0,1.0,78.0,NA,2016-08-05 12:27:00,NA,NA,NA,0,NA,NA,caipu/103002.jpg,1148
662,2556,384,610018,NA,NA,照烧鸡腿,0,1.0,16.0,NA,2016-08-05 12:29:00,NA,NA,NA,0,NA,NA,caipu/204001.jpg,1148
663,2560,384,610021,NA,NA,爆炒鸡翅,0,1.0,56.0,NA,2016-08-05 12:30:00,NA,NA,NA,0,NA,NA,caipu/204004.jpg,1148
664,2564,384,610030,NA,NA,番茄有机花菜,0,1.0,32.0,NA,2016-08-05 12:31:00,NA,NA,NA,0,NA,NA,caipu/304004.jpg,1148
665,2574,384,609999,NA,NA,鱼香肉丝拌面,0,1.0,18.0,NA,2016-08-05 12:32:00,NA,NA,NA,0,NA,NA,caipu/603003.jpg,1148
666,2583,384,610060,NA,NA,广式虾仁肠粉,0,1.0,18.0,NA,2016-08-05 12:32:00,NA,NA,NA,0,NA,NA,caipu/604004.jpg,1148
667,2568,384,609949,NA,NA,意文柠檬汁 ,0,1.0,13.0,NA,2016-08-05 12:32:00,NA,NA,NA,0,NA,NA,caipu/404005.jpg,1148
668,7367,831,609969,NA,NA,香辣腐乳炒虾,0,1.0,56.0,NA,2016-08-05 12:36:00,NA,NA,NA,0,NA,NA,caipu/101004.jpg,1096
669,7368,831,609933,NA,NA,自制猪肉脯,0,1.0,48.0,NA,2016-08-05 12:37:00,NA,NA,NA,0,NA,NA,caipu/203004.jpg,1096
670,7369,831,609934,NA,NA,芹菜炒腰花,0,1.0,18.0,NA,2016-08-05 12:38:00,NA,NA,NA,0,NA,NA,caipu/203005.jpg,1096
671,7370,831,609935,NA,NA,山药养生粥,0,1.0,19.0,NA,2016-08-05 12:39:00,NA,NA,NA,0,NA,NA,caipu/602001.jpg,1096
672,2525,382,609970,NA,NA,麻辣小龙虾,0,1.0,99.0,NA,2016-08-05 12:41:00,NA,NA,NA,0,NA,NA,caipu/101006.jpg,1206
673,2527,382,609944,NA,NA,水煮鱼,0,1.0,65.0,NA,2016-08-05 12:41:00,NA,NA,NA,0,NA,NA,caipu/103005.jpg,1206
674,7372,831,609942,NA,NA,辣炒鱿鱼,0,1.0,58.0,NA,2016-08-05 12:42:00,NA,NA,NA,0,NA,NA,caipu/103003.jpg,1096
675,7371,831,609941,NA,NA,清蒸海鱼,0,1.0,78.0,NA,2016-08-05 12:42:00,NA,NA,NA,0,NA,NA,caipu/103002.jpg,1096
676,7373,831,609946,NA,NA,谷稻小庄 ,0,1.0,38.0,NA,2016-08-05 12:43:00,NA,NA,NA,0,NA,NA,caipu/404002.jpg,1096
677,7374,831,609953,NA,NA,凉拌菠菜,0,1.0,27.0,NA,2016-08-05 12:45:00,NA,NA,NA,0,NA,NA,caipu/303004.jpg,1096
678,2528,382,609942,NA,NA,辣炒鱿鱼,0,1.0,58.0,NA,2016-08-05 12:45:00,NA,NA,NA,0,NA,NA,caipu/103003.jpg,1206
679,2530,382,609953,NA,NA,凉拌菠菜,0,1.0,27.0,NA,2016-08-05 12:45:00,NA,NA,NA,0,NA,NA,caipu/303004.jpg,1206
680,7375,831,609956,NA,NA,孜然羊排,0,1.0,88.0,NA,2016-08-05 12:46:00,NA,NA,NA,0,NA,NA,caipu/202002.jpg,1096
681,2536,382,609962,NA,NA,倒立蒸梭子蟹,0,1.0,169.0,NA,2016-08-05 12:46:00,NA,NA,NA,0,NA,NA,caipu/102002.jpg,1206
682,2531,382,610010,NA,NA,白饭/小碗,0,4.0,1.0,NA,2016-08-05 12:46:00,NA,NA,NA,0,NA,NA,caipu/601004.jpg,1206
683,7376,831,610004,NA,NA,南瓜芝士包,0,1.0,10.0,NA,2016-08-05 12:47:00,NA,NA,NA,0,NA,NA,caipu/503003.jpg,1096
684,2547,382,609957,NA,NA,蒙古烤羊腿,0,1.0,48.0,NA,2016-08-05 12:48:00,NA,NA,NA,0,NA,NA,caipu/202003.jpg,1206
685,7378,831,609999,NA,NA,鱼香肉丝拌面,0,1.0,18.0,NA,2016-08-05 12:48:00,NA,NA,NA,0,NA,NA,caipu/603003.jpg,1096
686,7377,831,610009,NA,NA,黑米恋上葡萄,0,1.0,33.0,NA,2016-08-05 12:48:00,NA,NA,NA,0,NA,NA,caipu/601003.jpg,1096
687,7379,831,610018,NA,NA,照烧鸡腿,0,1.0,16.0,NA,2016-08-05 12:49:00,NA,NA,NA,0,NA,NA,caipu/204001.jpg,1096
688,1976,313,609969,NA,NA,香辣腐乳炒虾,0,1.0,56.0,NA,2016-08-05 13:39:00,NA,NA,NA,0,NA,NA,caipu/101004.jpg,1226
689,1985,313,609995,NA,NA,党参黄芪炖牛尾,0,1.0,35.0,NA,2016-08-05 13:41:00,NA,NA,NA,0,NA,NA,caipu/201005.jpg,1226
690,1987,313,609931,NA,NA,焖猪手,0,1.0,58.0,NA,2016-08-05 13:42:00,NA,NA,NA,0,NA,NA,caipu/203002.jpg,1226
691,8047,892,609940,NA,NA,清蒸蝶鱼,0,1.0,56.0,NA,2016-08-05 13:42:00,NA,NA,NA,0,NA,NA,caipu/103001.jpg,989
692,1994,313,610030,NA,NA,番茄有机花菜,0,1.0,32.0,NA,2016-08-05 13:44:00,NA,NA,NA,0,NA,NA,caipu/304004.jpg,1226
693,1992,313,610029,NA,NA,黄花菜炒木耳,0,1.0,35.0,NA,2016-08-05 13:44:00,NA,NA,NA,0,NA,NA,caipu/304003.jpg,1226
694,8053,892,610030,NA,NA,番茄有机花菜,0,1.0,32.0,NA,2016-08-05 13:48:00,NA,NA,NA,0,NA,NA,caipu/304004.jpg,989
695,8049,892,609957,NA,NA,蒙古烤羊腿,0,1.0,48.0,NA,2016-08-05 13:48:00,NA,NA,NA,0,NA,NA,caipu/202003.jpg,989
696,8051,892,610014,NA,NA,金玉良缘,0,1.0,30.0,NA,2016-08-05 13:48:00,NA,NA,NA,0,NA,NA,caipu/302003.jpg,989
697,1995,313,610037,NA,NA,辣炒海带丝,0,1.0,19.0,NA,2016-08-05 13:48:00,NA,NA,NA,0,NA,NA,caipu/105001.jpg,1226
698,1996,313,609946,NA,NA,谷稻小庄 ,0,1.0,38.0,NA,2016-08-05 13:49:00,NA,NA,NA,0,NA,NA,caipu/404002.jpg,1226
699,8057,892,609949,NA,NA,意文柠檬汁 ,0,1.0,13.0,NA,2016-08-05 13:50:00,NA,NA,NA,0,NA,NA,caipu/404005.jpg,989
700,2005,313,610010,NA,NA,白饭/小碗,0,6.0,1.0,NA,2016-08-05 13:50:00,NA,NA,NA,0,NA,NA,caipu/601004.jpg,1226
701,8062,892,609998,NA,NA,清爽拌凉面,0,1.0,15.0,NA,2016-08-05 13:56:00,NA,NA,NA,0,NA,NA,caipu/603002.jpg,989
702,6619,762,610039,NA,NA,培根紫菜卷,0,1.0,30.0,NA,2016-08-05 17:16:00,NA,NA,NA,0,NA,NA,caipu/105003.jpg,1138
703,6617,762,609930,NA,NA,豌豆薯仔猪骨汤,0,1.0,39.0,NA,2016-08-05 17:16:00,NA,NA,NA,0,NA,NA,caipu/203001.jpg,1138
704,6621,762,609931,NA,NA,焖猪手,0,1.0,58.0,NA,2016-08-05 17:16:00,NA,NA,NA,0,NA,NA,caipu/203002.jpg,1138
705,6626,762,609936,NA,NA,皮蛋瘦肉粥,0,1.0,16.0,NA,2016-08-05 17:17:00,NA,NA,NA,0,NA,NA,caipu/602002.jpg,1138
706,6624,762,609932,NA,NA,爆炒猪肝,0,1.0,68.0,NA,2016-08-05 17:17:00,NA,NA,NA,0,NA,NA,caipu/203003.jpg,1138
707,6630,762,610061,NA,NA,牛肉鸡蛋肠粉,0,1.0,20.0,NA,2016-08-05 17:18:00,NA,NA,NA,0,NA,NA,caipu/604005.jpg,1138
708,6627,762,609946,NA,NA,谷稻小庄 ,0,1.0,38.0,NA,2016-08-05 17:18:00,NA,NA,NA,0,NA,NA,caipu/404002.jpg,1138
709,3153,1070,609966,NA,NA,芝士烩波士顿龙虾,0,1.0,175.0,NA,2016-08-05 17:23:00,NA,NA,NA,0,NA,NA,caipu/101001.jpg,1177
710,3159,1070,609991,NA,NA,香烤牛排,0,1.0,55.0,NA,2016-08-05 17:23:00,NA,NA,NA,0,NA,NA,caipu/201001.jpg,1177
711,3158,1070,609992,NA,NA,番茄炖牛腩,0,1.0,35.0,NA,2016-08-05 17:23:00,NA,NA,NA,0,NA,NA,caipu/201002.jpg,1177
712,3156,1070,609970,NA,NA,麻辣小龙虾,0,1.0,99.0,NA,2016-08-05 17:23:00,NA,NA,NA,0,NA,NA,caipu/101006.jpg,1177
713,3160,1070,609957,NA,NA,蒙古烤羊腿,0,1.0,48.0,NA,2016-08-05 17:24:00,NA,NA,NA,0,NA,NA,caipu/202003.jpg,1177
714,3161,1070,609956,NA,NA,孜然羊排,0,1.0,88.0,NA,2016-08-05 17:24:00,NA,NA,NA,0,NA,NA,caipu/202002.jpg,1177
715,3162,1070,610048,NA,NA,拌土豆丝,0,1.0,25.0,NA,2016-08-05 17:25:00,NA,NA,NA,0,NA,NA,caipu/301002.jpg,1177
716,3163,1070,609953,NA,NA,凉拌菠菜,0,1.0,27.0,NA,2016-08-05 17:25:00,NA,NA,NA,0,NA,NA,caipu/303004.jpg,1177
717,3164,1070,609998,NA,NA,清爽拌凉面,0,1.0,15.0,NA,2016-08-05 17:25:00,NA,NA,NA,0,NA,NA,caipu/603002.jpg,1177
718,3165,1070,610038,NA,NA,芝麻烤紫菜,0,1.0,25.0,NA,2016-08-05 17:25:00,NA,NA,NA,0,NA,NA,caipu/105002.jpg,1177
719,3168,1070,609946,NA,NA,谷稻小庄 ,0,1.0,38.0,NA,2016-08-05 17:26:00,NA,NA,NA,0,NA,NA,caipu/404002.jpg,1177
720,3166,1070,610060,NA,NA,广式虾仁肠粉,0,1.0,18.0,NA,2016-08-05 17:26:00,NA,NA,NA,0,NA,NA,caipu/604004.jpg,1177
721,3167,1070,609930,NA,NA,豌豆薯仔猪骨汤,0,1.0,39.0,NA,2016-08-05 17:26:00,NA,NA,NA,0,NA,NA,caipu/203001.jpg,1177
